Incidente;Cidade;NODE;ME3 Participação Cons;ME3 Evento Cidade;Sistema;Rede Rev.;Incidente.1;Data Inicio;Data Fechamento;Soma de PeriodoNovo;Soma de Ativos Afetados Rev.;Soma de Ativos Cidade;Sintoma;Parte Rede;Cidade.1;UF;Vol Ligações;Solução Rev.
INM00000946643;SANTA MARIA;JKBAE;0;0,05;SGO;HFC;INM00000946643;24/07/2025 20:17;24/07/2025 21:18;61;1;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;CONEXAO DANIFICADA
INM00000946863;SANTA MARIA;CNTAS;0,01;0,1;SGO;HFC;INM00000946863;24/07/2025 22:08;24/07/2025 22:19;11;11;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;ATIVO MAU CONTATO
INM00000946911;PORTO ALEGRE - CABO;IPMAFA;0,02;0,07;SGO;HFC;INM00000946911;24/07/2025 22:42;24/07/2025 23:33;50;8;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA - RESTABELECIDO PELA CONCESSIONARIA
INM00000946911;PORTO ALEGRE - CABO;IPMAI;0,02;0,07;SGO;HFC;INM00000946911;24/07/2025 22:42;24/07/2025 23:33;50;8;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA - RESTABELECIDO PELA CONCESSIONARIA
INM00000946967;GRAVATAI;CNT07A;0,35;23,46;SGO;HFC;INM00000946967;24/07/2025 23:30;25/07/2025 07:00;450;17;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CABO OPTICO - PODA DE ARVORE
INM00000946967;GRAVATAI;CNT07B;0,35;23,46;SGO;HFC;INM00000946967;24/07/2025 23:30;25/07/2025 07:00;450;17;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CABO OPTICO - PODA DE ARVORE
INM00000947011;SANTA MARIA;CMBAA;1,14;21,23;SGO;HFC;INM00000947011;25/07/2025 00:16;25/07/2025 05:00;284;87;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00000947011;SANTA MARIA;CMBAB;1,14;21,23;SGO;HFC;INM00000947011;25/07/2025 00:16;25/07/2025 05:00;284;87;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00000947011;SANTA MARIA;CMBAF;1,14;21,23;SGO;HFC;INM00000947011;25/07/2025 00:16;25/07/2025 05:00;284;87;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00000947011;SANTA MARIA;CMBAJ;1,14;21,23;SGO;HFC;INM00000947011;25/07/2025 00:16;25/07/2025 05:00;284;87;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00000947011;SANTA MARIA;CMBAK;1,14;21,23;SGO;HFC;INM00000947011;25/07/2025 00:16;25/07/2025 05:00;284;87;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00000947011;SANTA MARIA;CMBANA;1,14;21,23;SGO;HFC;INM00000947011;25/07/2025 00:16;25/07/2025 05:00;284;87;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00000947212;PORTO ALEGRE - CABO;CBXAIB;0,02;0,06;SGO;HFC;INM00000947212;25/07/2025 04:22;25/07/2025 10:15;352;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CONEXAO DANIFICADA
INM00000947212;PORTO ALEGRE - CABO;CBXAJA;0,02;0,06;SGO;HFC;INM00000947212;25/07/2025 04:22;25/07/2025 10:15;352;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CONEXAO DANIFICADA
INM00000947266;PORTO ALEGRE - CABO;CBXAIA;0,06;0,23;SGO;HFC;INM00000947266;25/07/2025 06:00;25/07/2025 13:34;454;3;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000947517;GRAVATAI;CNT07A;0,01;0,35;SGO;HFC;INM00000947517;25/07/2025 08:32;25/07/2025 10:27;115;1;326;Sem Sinal;COAXIAL;GRAVATAI;RS;;CABO COAXIAL - VANDALISMO
INM00000947876;CANOAS;FAT01;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT01A;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT03A;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT04A;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT06;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT06A;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT07;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT07A;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT08A;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT09A;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT10A;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;FAT11A;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947876;CANOAS;GPONA01;0,12;2,6;SGO;HFC;INM00000947876;25/07/2025 10:12;25/07/2025 11:34;82;33;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CABO OPTICO - CARGA ALTA
INM00000947967;SANTA MARIA;CNTAZ;0,03;0,57;SGO;HFC;INM00000947967;25/07/2025 10:50;25/07/2025 11:19;29;23;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;PASSIVO FORA DO PROJETO
INM00000948226;SANTA MARIA;CNTAZ;0,04;0,79;SGO;HFC;INM00000948226;25/07/2025 12:04;25/07/2025 13:05;61;15;1162;Sem Sinal;FONTE;SANTA MARIA;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000948263;SANTA MARIA;CNTAZ;0;0,08;SGO;HFC;INM00000948263;25/07/2025 12:18;25/07/2025 12:23;4;23;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;ABERTURA EM DUPLICIDADE
INM00000948263;SANTA MARIA;CNTBF;0;0,08;SGO;HFC;INM00000948263;25/07/2025 12:18;25/07/2025 12:23;4;23;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;ABERTURA EM DUPLICIDADE
INM00000948476;PORTO ALEGRE - CABO;JCVAAA;0,01;0,05;SGO;HFC;INM00000948476;25/07/2025 13:17;25/07/2025 14:20;63;5;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;ENERGIA - DISJUNTOR
INM00000948476;PORTO ALEGRE - CABO;JCVADA;0,01;0,05;SGO;HFC;INM00000948476;25/07/2025 13:17;25/07/2025 14:20;63;5;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;ENERGIA - DISJUNTOR
INM00000948508;CRUZ ALTA;FCOAB;0,03;2,2;SGO;HFC;INM00000948508;25/07/2025 13:33;25/07/2025 14:00;27;27;331;Sem Sinal;COAXIAL;CRUZ ALTA;RS;;PASSIVO COM AGUA
INM00000948795;CRUZ ALTA;GBDAD;0,01;0,37;SGO;HFC;INM00000948795;25/07/2025 14:49;25/07/2025 15:50;61;2;331;Sem Sinal;COAXIAL;CRUZ ALTA;RS;;PASSIVO COM AGUA
INM00000948880;LAJEADO;SNTAA;0;0,06;SGO;HFC;INM00000948880;25/07/2025 15:08;25/07/2025 15:36;28;1;509;Sem Sinal;COAXIAL;LAJEADO;RS;;PASSIVO COM AGUA
INM00000949095;RIO GRANDE;JUNACB;0;0,05;SGO;HFC;INM00000949095;25/07/2025 15:59;25/07/2025 16:47;48;1;905;Sem Sinal;COAXIAL;RIO GRANDE;RS;;CONEXAO DANIFICADA
INM00000949097;PORTO ALEGRE - CABO;PETATA;0,02;0,06;SGO;HFC;INM00000949097;25/07/2025 16:01;25/07/2025 18:01;120;3;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CONEXAO DANIFICADA
INM00000949097;PORTO ALEGRE - CABO;PETATB;0,02;0,06;SGO;HFC;INM00000949097;25/07/2025 16:01;25/07/2025 18:01;120;3;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CONEXAO DANIFICADA
INM00000949097;PORTO ALEGRE - CABO;PETAW;0,02;0,06;SGO;HFC;INM00000949097;25/07/2025 16:01;25/07/2025 18:01;120;3;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CONEXAO DANIFICADA
INM00000949261;SAO LEOPOLDO - CABO;FIO01A;0;0,08;SGO;HFC;INM00000949261;25/07/2025 16:56;25/07/2025 17:41;45;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;PASSIVO COM AGUA
INM00000949374;RIO GRANDE;JUNAD;0;0,05;SGO;HFC;INM00000949374;25/07/2025 17:30;25/07/2025 18:16;46;1;905;Sem Sinal;COAXIAL;RIO GRANDE;RS;;CONEXAO DANIFICADA
INM00000949440;LAJEADO;CNRAF;0,02;0,66;SGO;HFC;INM00000949440;25/07/2025 17:51;25/07/2025 18:33;42;8;509;Sem Sinal;COAXIAL;LAJEADO;RS;;PASSIVO COM AGUA
INM00000949444;SAO LEOPOLDO - CABO;FIO02A;0;0,09;SGO;HFC;INM00000949444;25/07/2025 17:53;25/07/2025 18:42;49;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;ATIVO QUEIMADO
INM00000949492;RIO GRANDE;CDNAFB;0;0,07;SGO;HFC;INM00000949492;25/07/2025 18:13;25/07/2025 19:20;67;1;905;Sem Sinal;COAXIAL;RIO GRANDE;RS;;CONEXAO DANIFICADA
INM00000949623;GRAVATAI;CNT01A;0;0,28;SGO;HFC;INM00000949623;25/07/2025 18:47;25/07/2025 19:10;22;4;326;Sem Sinal;COAXIAL;GRAVATAI;RS;;FUSIVEL
INM00000949623;GRAVATAI;CNT06A;0;0,28;SGO;HFC;INM00000949623;25/07/2025 18:47;25/07/2025 19:10;22;4;326;Sem Sinal;COAXIAL;GRAVATAI;RS;;FUSIVEL
INM00000949623;GRAVATAI;CNT08A;0;0,28;SGO;HFC;INM00000949623;25/07/2025 18:47;25/07/2025 19:10;22;4;326;Sem Sinal;COAXIAL;GRAVATAI;RS;;FUSIVEL
INM00000949717;SANTA MARIA;CNTBDA;0;0,03;SGO;HFC;INM00000949717;25/07/2025 19:07;25/07/2025 19:27;20;2;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;CONEXAO DANIFICADA
INM00000949904;PORTO ALEGRE - CABO;STZAD;0;0,01;SGO;HFC;INM00000949904;25/07/2025 20:07;25/07/2025 21:07;59;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CONEXAO DANIFICADA
INM00000950234;PORTO ALEGRE - CABO;MQTAD;0,03;0,11;SGO;HFC;INM00000950234;25/07/2025 22:21;26/07/2025 08:31;610;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000950234;PORTO ALEGRE - CABO;MQTADA;0,03;0,11;SGO;HFC;INM00000950234;25/07/2025 22:21;26/07/2025 08:31;610;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000950393;GRAVATAI;ALP01A;1,08;71,67;SGO;HFC;INM00000950393;26/07/2025 00:20;26/07/2025 07:33;433;54;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000950393;GRAVATAI;CNT03A;1,08;71,67;SGO;HFC;INM00000950393;26/07/2025 00:20;26/07/2025 07:33;433;54;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000950393;GRAVATAI;CNT08A;1,08;71,67;SGO;HFC;INM00000950393;26/07/2025 00:20;26/07/2025 07:33;433;54;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000950393;GRAVATAI;CNT11A;1,08;71,67;SGO;HFC;INM00000950393;26/07/2025 00:20;26/07/2025 07:33;433;54;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000950393;GRAVATAI;CNTAEA;1,08;71,67;SGO;HFC;INM00000950393;26/07/2025 00:20;26/07/2025 07:33;433;54;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000950393;GRAVATAI;SES01A;1,08;71,67;SGO;HFC;INM00000950393;26/07/2025 00:20;26/07/2025 07:33;433;54;326;Sem Sinal;FIBRA ÓPTICA;GRAVATAI;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000950690;SAO LEOPOLDO - CABO;SAN05A;0,07;2,86;SGO;HFC;INM00000950690;26/07/2025 07:22;26/07/2025 10:40;198;8;553;Sem Sinal;FIBRA ÓPTICA;SAO LEOPOLDO;RS;;CABO OPTICO - VANDALISMO
INM00000950982;SANTA MARIA;CNTAT;0;0,03;SGO;HFC;INM00000950982;26/07/2025 09:55;26/07/2025 10:31;36;1;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;CONEXAO DANIFICADA
INM00000951348;PORTO ALEGRE - CABO;PETAN;0,01;0,05;SGO;HFC;INM00000951348;26/07/2025 12:19;26/07/2025 13:31;71;4;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000951348;PORTO ALEGRE - CABO;PETAY;0,01;0,05;SGO;HFC;INM00000951348;26/07/2025 12:19;26/07/2025 13:31;71;4;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000951546;PORTO ALEGRE - CABO;PETAN;0,04;0,14;SGO;HFC;INM00000951546;26/07/2025 13:44;26/07/2025 14:52;68;12;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000951546;PORTO ALEGRE - CABO;PETAY;0,04;0,14;SGO;HFC;INM00000951546;26/07/2025 13:44;26/07/2025 14:52;68;12;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000951710;SAO LEOPOLDO - CABO;CRR01A;0,01;0,33;SGO;HFC;INM00000951710;26/07/2025 14:43;26/07/2025 14:57;14;13;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;PASSIVO DANIFICADO
INM00000951710;SAO LEOPOLDO - CABO;CRR01B;0,01;0,33;SGO;HFC;INM00000951710;26/07/2025 14:43;26/07/2025 14:57;14;13;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;PASSIVO DANIFICADO
INM00000951736;SANTA CRUZ DO SUL;UNIAG;0,05;1,81;SGO;HFC;INM00000951736;26/07/2025 14:52;26/07/2025 17:03;130;9;647;Sem Sinal;FIBRA ÓPTICA;SANTA CRUZ DO SUL;RS;;CABO OPTICO - VANDALISMO
INM00000951743;CRUZ ALTA;CNTAD;0;0,17;SGO;HFC;INM00000951743;26/07/2025 15:04;26/07/2025 16:00;56;1;331;Sem Sinal;COAXIAL;CRUZ ALTA;RS;;PASSIVO COM AGUA
INM00000951765;PORTO ALEGRE - CABO;PETAY;0,07;0,26;SGO;HFC;INM00000951765;26/07/2025 15:04;26/07/2025 20:02;298;5;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;ATIVO QUEIMADO
INM00000951861;SAO LEOPOLDO - CABO;CNT19A;0,01;0,25;SGO;HFC;INM00000951861;26/07/2025 15:40;26/07/2025 16:14;34;4;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;PASSIVO DANIFICADO
INM00000951825;SAO LEOPOLDO - CABO;CRR02A;0;0,05;SGO;HFC;INM00000951825;26/07/2025 15:45;26/07/2025 16:10;25;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;PASSIVO COM AGUA
INM00000951887;RIO GRANDE;CDNABB;0;0,07;SGO;HFC;INM00000951887;26/07/2025 15:49;26/07/2025 16:53;64;1;905;Sem Sinal;COAXIAL;RIO GRANDE;RS;;CONEXAO DANIFICADA
INM00000951940;PORTO ALEGRE - CABO;PETAB;0;0,01;SGO;HFC;INM00000951940;26/07/2025 16:11;26/07/2025 17:21;70;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000951960;SAO LEOPOLDO - CABO;CNT16A;0;0,08;SGO;HFC;INM00000951960;26/07/2025 16:23;26/07/2025 17:06;43;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;CONEXAO DANIFICADA
INM00000951976;PORTO ALEGRE - CABO;CCTAAA;0,01;0,04;SGO;HFC;INM00000951976;26/07/2025 16:28;26/07/2025 17:30;62;4;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;ATIVO PERFORMANCE
INM00000952089;CRUZ ALTA;GBDAC;0;0,19;SGO;HFC;INM00000952089;26/07/2025 17:14;26/07/2025 18:16;62;1;331;Sem Sinal;COAXIAL;CRUZ ALTA;RS;;PASSIVO COM AGUA
INM00000952143;PORTO ALEGRE - CABO;NNIAA;0,01;0,04;SGO;HFC;INM00000952143;26/07/2025 17:32;26/07/2025 18:32;60;4;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000952519;PORTO ALEGRE - CABO;VNVAS;0,13;0,5;SGO;HFC;INM00000952519;26/07/2025 21:45;26/07/2025 22:57;72;40;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;ATIVO QUEIMADO
INM00000952565;SANTA MARIA;CMBAH;0;0,07;SGO;HFC;INM00000952565;26/07/2025 22:45;26/07/2025 23:14;29;3;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;CONEXAO DANIFICADA
INM00000952848;GRAVATAI;CNT06A;0,01;0,68;SGO;HFC;INM00000952848;27/07/2025 07:44;27/07/2025 09:35;111;2;326;Sem Sinal;COAXIAL;GRAVATAI;RS;;ATIVO QUEIMADO
INM00000952861;PORTO ALEGRE - CABO;PETAC;0,01;0,02;SGO;HFC;INM00000952861;27/07/2025 07:55;27/07/2025 08:55;59;2;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000952861;PORTO ALEGRE - CABO;PETAJ;0,01;0,02;SGO;HFC;INM00000952861;27/07/2025 07:55;27/07/2025 08:55;59;2;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000952872;PORTO ALEGRE - CABO;CBXAB;0,24;0,91;SGO;HFC;INM00000952872;27/07/2025 08:02;27/07/2025 12:39;277;19;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000952872;PORTO ALEGRE - CABO;CBXAD;0,24;0,91;SGO;HFC;INM00000952872;27/07/2025 08:02;27/07/2025 12:39;277;19;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000952872;PORTO ALEGRE - CABO;CBXAF;0,24;0,91;SGO;HFC;INM00000952872;27/07/2025 08:02;27/07/2025 12:39;277;19;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000952872;PORTO ALEGRE - CABO;CBXAG;0,24;0,91;SGO;HFC;INM00000952872;27/07/2025 08:02;27/07/2025 12:39;277;19;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000952872;PORTO ALEGRE - CABO;CBXAH;0,24;0,91;SGO;HFC;INM00000952872;27/07/2025 08:02;27/07/2025 12:39;277;19;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000952918;SAPUCAIA DO SUL;PIR03A;0,01;1,01;SGO;HFC;INM00000952918;27/07/2025 08:33;27/07/2025 11:06;152;2;301;Sem Sinal;COAXIAL;SAPUCAIA DO SUL;RS;;CONEXAO DANIFICADA
INM00000952919;PORTO ALEGRE - CABO;PRTAIB;0,02;0,08;SGO;HFC;INM00000952919;27/07/2025 08:34;27/07/2025 12:19;225;2;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;ATIVO QUEIMADO
INM00000952950;CAPAO DA CANOA;CAPAA;0,05;1,41;SGO;HFC;INM00000952950;27/07/2025 08:51;27/07/2025 17:43;531;2;752;Sem Sinal;COAXIAL;CAPAO DA CANOA;RS;;ATIVO QUEIMADO
INM00000952950;CAPAO DA CANOA;CAPAC;0,05;1,41;SGO;HFC;INM00000952950;27/07/2025 08:51;27/07/2025 17:43;531;2;752;Sem Sinal;COAXIAL;CAPAO DA CANOA;RS;;ATIVO QUEIMADO
INM00000952950;CAPAO DA CANOA;CAPAE;0,05;1,41;SGO;HFC;INM00000952950;27/07/2025 08:51;27/07/2025 17:43;531;2;752;Sem Sinal;COAXIAL;CAPAO DA CANOA;RS;;ATIVO QUEIMADO
INM00000952959;PORTO ALEGRE - CABO;SRDAK;0,02;0,09;SGO;HFC;INM00000952959;27/07/2025 08:57;27/07/2025 11:47;169;3;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CONEXAO DANIFICADA
INM00000953212;SANTA MARIA;JKBAC;0,03;0,64;SGO;HFC;INM00000953212;27/07/2025 11:43;27/07/2025 17:54;370;2;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;CABO COAXIAL - CARGA ALTA
INM00000953424;NOVO HAMBURGO - CABO;SJOAFA;0;0,04;SGO;HFC;INM00000953424;27/07/2025 14:02;27/07/2025 15:02;59;1;1329;Sem Sinal;COAXIAL;NOVO HAMBURGO;RS;;CABO COAXIAL - VANDALISMO
INM00000953811;SAO LEOPOLDO - CABO;CNT17A;0;0,1;SGO;HFC;INM00000953811;27/07/2025 17:27;27/07/2025 18:20;53;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;PASSIVO COM AGUA
INM00000953880;CRUZ ALTA;BNNAC;0,01;0,5;SGO;HFC;INM00000953880;27/07/2025 18:12;27/07/2025 21:00;167;1;331;Sem Sinal;FIBRA ÓPTICA;CRUZ ALTA;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000953880;CRUZ ALTA;BNNAD;0,01;0,5;SGO;HFC;INM00000953880;27/07/2025 18:12;27/07/2025 21:00;167;1;331;Sem Sinal;FIBRA ÓPTICA;CRUZ ALTA;RS;;CAIXA DE EMENDA - DANIFICADA
INM00000954166;PORTO ALEGRE - CABO;CNTAA;0,17;0,62;SGO;HFC;INM00000954166;27/07/2025 22:04;28/07/2025 10:01;716;5;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000954166;PORTO ALEGRE - CABO;CNTAD;0,17;0,62;SGO;HFC;INM00000954166;27/07/2025 22:04;28/07/2025 10:01;716;5;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000954166;PORTO ALEGRE - CABO;PRTAD;0,17;0,62;SGO;HFC;INM00000954166;27/07/2025 22:04;28/07/2025 10:01;716;5;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000954354;PELOTAS;AREADA;0,31;3,68;SGO;HFC;INM00000954354;28/07/2025 02:42;28/07/2025 08:29;347;19;1792;Sem Sinal;FONTE;PELOTAS;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000954426;PORTO ALEGRE - CABO;PRTAC;0,63;2,33;SGO;HFC;INM00000954426;28/07/2025 04:33;28/07/2025 14:22;589;23;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - ROEDOR/INSETO
INM00000954426;PORTO ALEGRE - CABO;PRTAD;0,63;2,33;SGO;HFC;INM00000954426;28/07/2025 04:33;28/07/2025 14:22;589;23;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - ROEDOR/INSETO
INM00000954426;PORTO ALEGRE - CABO;PRTAFA;0,63;2,33;SGO;HFC;INM00000954426;28/07/2025 04:33;28/07/2025 14:22;589;23;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - ROEDOR/INSETO
INM00000954426;PORTO ALEGRE - CABO;PRTAFB;0,63;2,33;SGO;HFC;INM00000954426;28/07/2025 04:33;28/07/2025 14:22;589;23;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - ROEDOR/INSETO
INM00000954470;PORTO ALEGRE - CABO;STZAC;0,21;0,77;SGO;HFC;INM00000954470;28/07/2025 05:34;28/07/2025 14:50;556;8;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00000954578;PORTO ALEGRE - CABO;CMQAG;0,03;0,11;SGO;HFC;INM00000954578;28/07/2025 06:56;28/07/2025 10:34;218;3;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;PASSIVO DANIFICADO
INM00000954765;CANOAS;CNT10A;0;0,08;SGO;HFC;INM00000954765;28/07/2025 08:06;28/07/2025 09:25;78;1;1037;Sem Sinal;COAXIAL;CANOAS;RS;;FUSIVEL
INM00000955045;PORTO ALEGRE - CABO;RBRAJ;0,01;0,02;SGO;HFC;INM00000955045;28/07/2025 09:14;28/07/2025 09:40;26;5;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
